number_of_sentences,number_of_words,average_negative_score,average_positive_score,number_of_negating_words,contains_bad,contains_worst,contains_stupid,contains_waste,contains_boring,contains_love,contains_wonderful,contains_best,contains_great,contains_superb,contains_beautiful,filename,sentiment
4,56,1.875,2.625,1,False,False,False,False,False,False,False,False,False,False,False,1070_8.txt,positive
12,213,16.875,8.5,3,False,False,False,False,False,False,False,True,False,False,True,10710_9.txt,positive
31,454,17.5,13.0,10,False,False,False,False,False,False,False,False,False,True,True,10711_10.txt,positive
7,123,4.375,4.125,2,False,False,False,False,False,False,False,True,False,False,False,10712_8.txt,positive
9,181,7.5,5.625,0,False,False,False,False,False,False,True,False,False,False,False,10713_9.txt,positive
48,535,24.0,9.125,2,False,False,False,False,False,False,False,False,False,False,True,10714_8.txt,positive
10,136,4.375,6.125,2,True,False,False,False,False,False,False,False,True,False,False,10715_8.txt,positive
12,317,8.75,8.25,4,False,False,False,False,False,False,False,True,True,False,False,10716_7.txt,positive
11,206,9.25,6.375,1,True,False,False,False,False,False,False,False,False,False,False,10717_10.txt,positive
11,236,6.5,8.375,1,False,False,False,False,False,False,False,False,True,False,False,10718_10.txt,positive
20,359,10.0,11.625,5,False,False,False,False,False,False,False,False,False,False,False,10719_10.txt,positive
11,176,5.0,8.75,0,False,False,False,False,False,False,False,False,False,False,False,1071_8.txt,positive
6,115,4.0,4.5,2,False,False,False,False,False,False,False,False,False,False,False,10720_9.txt,positive
5,131,4.5,4.125,1,False,False,False,False,False,True,False,False,False,False,False,10721_9.txt,positive
6,138,6.75,4.125,2,False,False,False,False,False,True,False,False,False,False,False,10722_10.txt,positive
13,226,9.875,8.75,3,False,False,False,False,False,True,False,False,False,False,False,10723_8.txt,positive
17,165,8.625,7.375,5,False,False,False,False,False,False,True,False,False,False,False,10724_8.txt,positive
7,110,4.75,2.25,1,False,False,False,False,False,False,False,False,False,False,False,10725_9.txt,positive
8,171,10.25,5.25,0,False,False,False,False,False,False,False,False,False,False,False,10726_7.txt,positive
11,217,10.625,9.75,6,False,False,False,False,False,False,False,False,False,False,False,10727_7.txt,positive
11,129,5.5,4.0,1,True,False,False,False,False,False,False,True,True,False,False,10728_10.txt,positive
12,169,5.5,6.5,4,False,False,False,False,False,False,False,False,True,False,False,10729_8.txt,positive
7,133,5.875,3.5,0,False,False,False,False,False,False,False,False,True,False,False,1072_10.txt,positive
20,215,11.0,4.125,1,False,False,False,False,False,False,False,False,False,False,False,10730_10.txt,positive
6,93,3.0,4.375,0,False,False,False,False,False,False,False,False,False,False,False,10731_7.txt,positive
6,146,4.875,3.375,3,False,False,False,False,False,False,False,False,False,False,False,10732_8.txt,positive
9,107,4.75,4.875,3,False,False,False,False,False,False,False,False,True,False,False,10733_7.txt,positive
11,185,3.375,3.625,2,False,False,False,False,False,False,False,True,False,False,False,10734_10.txt,positive
9,64,1.375,2.5,2,False,False,False,False,False,False,False,False,False,False,False,10735_10.txt,positive
3,52,1.0,3.625,2,False,False,False,False,False,False,False,False,False,False,False,10736_10.txt,positive
4,84,5.375,3.0,2,False,False,False,False,False,False,False,False,False,False,False,10737_10.txt,positive
12,295,9.75,5.625,2,False,False,False,False,False,False,False,False,False,False,False,10738_9.txt,positive
12,151,3.25,4.375,3,False,False,False,False,False,False,False,True,False,False,False,10739_10.txt,positive
10,265,11.875,10.25,3,False,False,False,False,False,False,False,False,False,False,False,1073_9.txt,positive
6,139,4.25,2.75,0,False,False,False,False,False,False,False,True,False,False,False,10740_8.txt,positive
5,150,3.375,1.75,1,False,False,False,False,False,False,False,False,False,False,False,10741_10.txt,positive
7,145,3.375,5.25,2,True,False,False,False,False,False,False,False,False,False,False,10742_9.txt,positive
27,384,14.0,11.5,4,True,False,False,False,False,False,False,True,False,False,False,10743_9.txt,positive
6,112,5.5,3.625,2,False,False,False,False,False,False,False,False,False,False,False,10744_8.txt,positive
9,212,6.5,6.375,1,True,False,False,False,False,True,False,False,False,False,True,10745_10.txt,positive
3,67,1.5,1.25,0,False,False,False,False,False,False,False,False,False,False,False,10746_10.txt,positive
12,231,5.25,6.0,1,False,False,False,False,False,False,False,True,True,False,False,10747_10.txt,positive
11,155,4.0,4.0,1,False,False,False,False,False,False,False,False,False,False,False,10748_10.txt,positive
11,132,3.375,1.75,2,False,False,False,False,False,False,False,False,False,False,False,10749_8.txt,positive
5,56,1.125,2.0,0,False,False,False,False,False,False,False,True,False,False,False,1074_10.txt,positive
14,469,21.5,13.25,3,False,False,False,False,False,False,False,False,False,False,False,10750_8.txt,positive
53,1001,26.375,25.25,6,False,True,False,False,False,False,False,True,False,False,False,10751_10.txt,positive
21,240,9.0,8.625,2,False,False,False,False,False,False,False,False,True,False,False,10752_10.txt,positive
24,329,17.25,12.875,7,False,False,False,False,False,True,False,False,False,False,True,10753_10.txt,positive
9,144,5.5,3.75,1,False,False,False,False,False,False,False,False,False,False,False,10754_10.txt,positive
3,109,6.375,3.0,2,False,True,False,False,False,False,False,False,False,False,False,10755_10.txt,positive
4,55,3.75,2.625,0,False,False,False,False,False,False,False,False,False,False,False,10756_8.txt,positive
24,365,14.625,15.875,6,False,False,False,False,False,False,False,True,False,True,False,10757_10.txt,positive
28,597,25.125,18.125,3,False,False,False,False,False,False,False,False,False,False,False,10758_8.txt,positive
19,527,10.681000000000001,17.069000000000003,6,False,False,False,False,False,False,False,False,False,False,False,10759_9.txt,positive
7,67,2.25,3.875,2,False,False,False,False,False,False,False,False,False,False,False,1075_10.txt,positive
4,46,1.125,3.25,2,False,False,False,False,False,False,False,False,False,False,False,10760_8.txt,positive
46,744,28.625,19.875,10,False,False,False,False,False,False,False,False,False,False,False,10761_10.txt,positive
23,475,15.489,16.136,5,False,True,False,False,False,False,False,True,False,False,False,10762_10.txt,positive
11,125,6.75,5.375,1,False,False,False,False,False,False,False,False,True,False,False,10763_8.txt,positive
3,59,3.0,0.875,1,False,False,False,False,False,False,False,False,False,False,False,10764_9.txt,positive
12,103,4.625,2.375,1,False,False,False,False,False,False,False,False,False,False,False,10765_10.txt,positive
18,116,3.375,2.125,0,False,False,False,False,False,False,False,False,False,False,False,10766_7.txt,positive
9,138,2.5,1.125,0,False,False,False,False,False,False,False,False,True,False,False,10767_10.txt,positive
8,232,6.25,7.75,3,False,False,False,False,False,False,False,False,True,False,False,10768_7.txt,positive
12,129,9.375,5.0,2,False,False,False,False,False,True,False,False,False,False,True,10769_10.txt,positive
25,488,17.75,11.75,4,False,False,False,False,False,False,False,False,False,False,False,1076_8.txt,positive
4,49,2.5,2.125,1,False,False,False,False,False,False,False,False,True,False,False,10770_7.txt,positive
8,151,5.625,3.75,0,False,False,False,False,False,True,False,False,True,False,True,10771_10.txt,positive
6,45,1.625,0.75,0,False,False,False,False,False,False,False,True,False,False,False,10772_10.txt,positive
10,162,7.25,3.5,1,False,False,False,False,False,True,False,False,False,False,True,10773_9.txt,positive
4,55,3.0,0.25,0,False,False,False,False,False,False,False,False,False,False,False,10774_8.txt,positive
3,66,1.5,0.5,0,False,False,False,False,False,False,False,False,True,False,False,10775_8.txt,positive
12,207,7.625,5.625,3,False,False,False,False,True,True,False,False,False,False,False,10776_8.txt,positive
8,231,13.125,5.75,1,False,False,False,False,False,True,False,False,False,False,False,10777_9.txt,positive
5,163,5.25,4.375,3,False,False,False,False,False,False,False,False,True,False,False,10778_8.txt,positive
8,123,5.5,3.625,0,False,False,False,False,False,True,False,False,False,False,False,10779_10.txt,positive
7,141,5.625,2.25,1,False,False,False,False,False,False,False,False,False,False,False,1077_8.txt,positive
4,110,8.0,0.625,0,False,False,False,False,False,True,False,False,False,False,False,10780_10.txt,positive
9,113,5.75,2.625,1,False,False,False,False,False,False,False,False,True,False,False,10781_10.txt,positive
14,275,14.0,10.0,2,False,False,False,False,False,False,False,False,False,False,False,10782_7.txt,positive
10,154,7.0,6.25,4,False,False,False,False,False,False,False,False,False,False,False,10783_10.txt,positive
3,71,1.5,2.5,3,False,False,False,False,False,False,False,True,False,False,False,10784_10.txt,positive
10,129,5.125,3.5,0,False,False,False,False,False,False,False,False,False,False,False,10785_10.txt,positive
4,123,4.875,3.25,2,False,False,False,False,False,True,False,False,False,False,False,10786_10.txt,positive
6,142,8.5,3.125,2,True,False,False,False,False,True,False,False,True,False,False,10787_10.txt,positive
15,155,5.25,3.25,0,False,False,False,False,False,False,False,True,False,False,False,10788_10.txt,positive
8,128,6.125,7.0,3,True,False,False,False,False,False,False,False,False,False,False,10789_10.txt,positive
26,589,20.375,17.125,3,False,False,False,False,False,False,False,False,False,False,False,1078_8.txt,positive
8,124,4.875,4.625,4,True,False,False,True,False,True,False,False,False,False,False,10790_8.txt,positive
9,146,4.875,1.75,0,False,False,False,False,False,False,False,False,False,False,False,10791_9.txt,positive
7,55,3.75,1.375,0,False,False,False,False,False,False,False,False,True,False,False,10792_9.txt,positive
11,259,6.75,8.125,2,True,False,False,False,False,True,False,False,False,False,False,10793_10.txt,positive
5,61,2.0,2.5,1,False,False,False,False,False,False,False,False,False,True,False,10794_10.txt,positive
8,127,4.0,3.75,1,False,False,False,False,False,False,False,False,False,True,False,10795_7.txt,positive
9,123,0.625,3.375,2,False,False,False,False,False,False,False,False,True,False,False,10796_9.txt,positive
12,272,22.375,8.875,1,False,False,False,False,False,False,False,True,False,False,True,10797_8.txt,positive
8,183,7.75,2.75,1,False,False,False,False,False,False,False,True,False,True,False,10798_8.txt,positive
24,287,12.375,8.625,4,False,False,False,False,False,False,False,True,False,False,False,10799_7.txt,positive
6,98,7.125,2.75,2,False,False,False,False,False,False,False,True,True,False,False,1079_7.txt,positive
8,119,4.875,4.0,0,False,False,False,False,False,False,False,False,False,False,False,107_10.txt,positive
10,109,3.125,3.875,0,False,False,False,False,False,False,False,False,False,False,False,10800_8.txt,positive
10,181,5.125,4.0,2,False,False,False,False,False,False,False,False,True,False,False,10801_8.txt,positive
9,116,6.25,2.875,2,False,False,False,False,False,False,False,False,False,False,False,10802_8.txt,positive
9,142,5.5,5.875,5,False,False,False,False,False,False,False,False,False,False,False,10803_8.txt,positive
8,195,6.25,6.125,1,False,False,False,False,False,False,False,False,False,False,False,10804_10.txt,positive
3,47,1.25,1.375,0,False,False,False,False,False,False,False,False,False,False,False,10805_10.txt,positive
6,69,3.875,3.25,1,False,False,False,False,False,False,False,False,False,False,False,10806_9.txt,positive
9,172,9.0,3.75,0,False,False,False,False,False,True,True,False,False,True,True,10807_9.txt,positive
2,50,2.125,1.125,1,False,False,False,False,False,False,False,False,False,False,False,10808_10.txt,positive
8,83,6.75,1.375,0,False,False,False,False,False,True,False,False,False,False,False,10809_10.txt,positive
13,228,8.125,6.5,1,False,False,False,False,False,False,True,False,False,False,False,1080_9.txt,positive
7,71,5.375,2.375,2,False,False,False,False,False,True,False,False,False,True,False,10810_8.txt,positive
7,131,4.75,3.0,1,False,False,False,False,False,False,False,False,True,False,False,10811_7.txt,positive
28,621,32.125,21.625,9,False,False,False,False,True,True,False,False,True,False,True,10812_8.txt,positive
9,192,4.875,4.375,1,False,False,False,False,False,False,False,False,False,False,False,10813_10.txt,positive
14,238,8.375,8.5,2,False,False,False,False,False,False,False,False,False,False,False,10814_7.txt,positive
5,96,4.75,2.75,1,False,False,False,False,False,True,True,False,True,False,False,10815_10.txt,positive
8,172,9.125,7.0,3,False,False,False,False,False,True,False,False,False,False,False,10816_10.txt,positive
6,84,1.875,3.125,1,True,False,False,False,False,False,False,False,False,False,False,10817_10.txt,positive
25,367,17.194000000000003,19.931,6,True,False,False,False,False,True,False,True,False,False,False,10818_10.txt,positive
17,153,5.25,5.625,2,True,False,False,False,False,False,False,False,True,False,False,10819_10.txt,positive
5,58,3.25,2.125,2,False,False,False,False,False,False,False,False,True,False,False,1081_10.txt,positive
26,491,15.5,19.25,5,False,False,False,False,False,False,False,False,False,False,True,10820_10.txt,positive
6,136,5.875,4.25,0,False,False,False,False,False,False,False,False,False,False,False,10821_8.txt,positive
12,216,6.0,7.5,4,False,False,False,False,False,False,False,False,False,False,False,10822_10.txt,positive
17,301,9.875,13.625,1,False,False,False,False,False,False,False,False,False,False,False,10823_8.txt,positive
